freq,items
0.43,11;69;57;145;22;147;?;?;?
0.46,69;145;18;170;147;7;?;?;?
0.41,11;29;145;22;18;24;?;?;?
0.41,182;56;69;5;22;170;24;147;?
0.57,182;56;69;145;22;24;147;?;?
0.51,11;29;145;22;18;?;?;?;?
0.44,17;22;17;?;?;?;?;?;?
0.54,29;69;145;24;147;?;?;?;?
0.43,25;17;22;18;147;?;?;?;?
0.67,29;69;145;18;?;?;?;?;?
0.46,11;63;28;81;?;?;?;?;?
0.45,11;56;145;88;81;?;?;?;?
0.44,11;56;69;57;5;?;?;?;?
0.43,182;29;143;?;?;?;?;?;?
0.49,11;22;170;17;?;?;?;?;?
0.56,182;56;5;145;22;24;147;?;?
0.4,11;145;170;24;143;?;?;?;?
0.82,56;3;22;170;?;?;?;?;?
0.4,5;145;170;147;17;143;?;?;?
0.49,56;5;3;170;147;?;?;?;?
0.47,29;57;3;24;?;?;?;?;?
0.42,182;57;145;22;170;147;7;?;?
0.61,3;145;147;?;?;?;?;?;?
0.4,182;56;57;170;7;143;?;?;?
0.44,29;25;24;17;?;?;?;?;?
0.44,56;5;22;7;143;?;?;?;?
0.59,182;11;57;22;?;?;?;?;?
0.43,29;69;81;?;?;?;?;?;?
0.47,182;56;63;22;24;147;?;?;?
0.44,56;57;145;18;24;7;?;?;?
0.76,11;56;170;?;?;?;?;?;?
0.46,182;11;57;5;145;?;?;?;?
0.55,11;56;69;5;145;18;?;?;?
0.44,69;22;170;7;143;?;?;?;?
0.48,182;17;22;18;147;?;?;?;?
0.55,11;29;5;145;24;?;?;?;?
0.52,182;56;25;24;147;?;?;?;?
0.43,182;29;63;57;?;?;?;?;?
0.52,57;3;18;170;24;?;?;?;?
0.45,182;145;18;147;7;?;?;?;?
0.42,182;63;5;145;22;170;?;?;?
0.52,56;29;25;22;170;?;?;?;?
0.41,29;63;24;147;17;?;?;?;?
0.53,29;12;81;?;?;?;?;?;?
0.48,29;69;5;170;?;?;?;?;?
0.49,11;5;22;170;7;?;?;?;?
0.43,182;29;25;3;170;?;?;?;?
0.45,29;3;7;?;?;?;?;?;?
0.47,11;63;88;?;?;?;?;?;?
0.68,56;5;18;24;?;?;?;?;?
0.43,182;11;29;5;145;22;170;?;?
0.52,182;17;170;24;147;?;?;?;?
0.47,29;25;22;18;170;24;?;?;?
0.51,56;3;145;22;18;170;?;?;?
0.53,56;5;22;18;24;?;?;?;?
0.42,182;69;57;24;147;?;?;?;?
0.63,29;17;22;24;?;?;?;?;?
0.41,11;57;5;22;18;147;?;?;?
0.45,182;69;22;147;7;?;?;?;?
0.6,11;56;57;3;170;?;?;?;?
0.49,11;3;24;7;?;?;?;?;?
0.45,182;56;145;26;81;?;?;?;?
0.49,69;145;94;?;?;?;?;?;?
0.47,57;3;18;170;24;147;?;?;?
0.57,29;17;22;24;147;?;?;?;?
0.5,182;11;56;57;22;170;?;?;?
0.45,182;29;57;17;?;?;?;?;?
0.6,11;69;145;170;24;147;?;?;?
0.47,182;3;12;81;?;?;?;?;?
0.41,56;3;24;17;143;?;?;?;?
0.44,182;57;145;22;7;?;?;?;?
0.41,11;56;18;147;17;?;?;?;?
0.55,11;27;81;?;?;?;?;?;?
0.51,29;3;145;22;147;?;?;?;?
0.45,11;69;18;24;7;?;?;?;?
0.47,182;29;25;5;145;?;?;?;?
0.46,11;22;143;?;?;?;?;?;?
0.64,57;3;18;170;?;?;?;?;?
0.58,182;57;5;145;18;?;?;?;?
0.54,182;56;69;5;145;22;170;?;?
0.48,182;56;69;81;?;?;?;?;?
0.47,182;56;69;28;81;?;?;?;?
0.42,182;29;69;145;18;170;24;147;?
0.4,56;69;57;22;170;24;147;?;?
0.42,56;5;3;18;24;147;?;?;?
0.4,182;56;145;147;143;?;?;?;?
0.41,29;57;5;145;22;147;?;?;?
0.45,11;57;145;22;170;147;7;?;?
0.47,182;56;22;7;?;?;?;?;?
0.47,182;56;69;3;17;?;?;?;?
0.49,11;69;145;22;7;?;?;?;?
0.51,11;56;69;5;18;170;?;?;?
0.5,56;69;3;18;24;147;?;?;?
0.42,56;3;147;7;143;?;?;?;?
0.65,11;29;57;?;?;?;?;?;?
0.41,182;11;56;69;170;24;?;?;?
0.54,56;69;3;145;18;?;?;?;?
0.47,11;56;69;5;145;24;?;?;?
0.46,182;11;25;63;170;?;?;?;?
0.4,3;18;170;17;143;?;?;?;?
0.44,56;69;5;145;22;18;170;?;?
0.43,182;29;63;5;145;22;?;?;?
0.68,29;3;18;170;?;?;?;?;?
0.75,11;56;22;170;?;?;?;?;?
0.42,11;69;22;147;143;?;?;?;?
0.44,11;69;57;170;24;?;?;?;?
0.41,63;17;22;170;?;?;?;?;?
0.63,57;5;170;?;?;?;?;?;?
0.63,182;29;25;18;147;?;?;?;?
0.45,11;29;57;145;24;147;?;?;?
0.57,182;69;170;24;147;?;?;?;?
0.4,11;3;22;147;17;143;?;?;?
0.76,182;56;145;22;170;?;?;?;?
0.44,182;56;69;145;94;?;?;?;?
0.73,11;29;63;18;?;?;?;?;?
0.41,182;29;17;26;81;?;?;?;?
0.47,182;56;5;145;22;18;170;147;?
0.45,56;57;27;94;?;?;?;?;?
0.44,29;63;17;143;?;?;?;?;?
0.43,56;22;147;7;143;?;?;?;?
0.51,11;57;3;145;22;170;?;?;?
0.49,11;29;69;145;170;147;?;?;?
0.42,29;69;3;170;24;?;?;?;?
0.45,182;69;18;147;7;?;?;?;?
0.42,182;56;57;27;?;?;?;?;?
0.58,182;5;145;18;170;24;?;?;?
0.51,182;11;69;3;?;?;?;?;?
0.84,145;22;170;?;?;?;?;?;?
0.42,94;81;170;?;?;?;?;?;?
0.4,182;69;145;22;147;143;?;?;?
0.62,11;57;145;22;170;24;?;?;?
0.51,182;69;57;170;?;?;?;?;?
0.55,182;11;57;145;170;?;?;?;?
0.61,11;56;5;145;22;170;147;?;?
0.42,182;29;25;94;81;?;?;?;?
0.83,11;56;69;145;?;?;?;?;?
0.63,11;56;3;170;147;?;?;?;?
0.4,182;11;56;57;145;22;24;?;?
0.42,29;145;147;7;?;?;?;?;?
0.42,17;22;143;?;?;?;?;?;?
0.42,56;57;3;145;22;18;?;?;?
0.5,11;145;12;81;?;?;?;?;?
0.46,29;25;170;147;7;?;?;?;?
0.55,29;57;145;22;147;?;?;?;?
0.58,56;69;22;18;147;?;?;?;?
0.5,11;69;88;81;?;?;?;?;?
0.57,182;5;22;18;170;?;?;?;?
0.54,11;29;63;18;170;24;?;?;?
0.42,69;57;145;170;24;?;?;?;?
0.78,182;56;57;18;?;?;?;?;?
0.44,29;63;27;?;?;?;?;?;?
0.41,182;56;57;18;170;17;?;?;?
0.51,56;69;22;7;?;?;?;?;?
0.41,182;56;69;57;5;170;?;?;?
0.43,11;29;57;5;22;?;?;?;?
0.67,182;5;147;?;?;?;?;?;?
0.4,29;17;22;170;7;143;?;?;?
0.48,11;63;26;?;?;?;?;?;?
0.68,57;22;18;?;?;?;?;?;?
0.63,11;170;24;147;?;?;?;?;?
0.56,182;56;63;147;?;?;?;?;?
0.49,182;56;69;3;18;170;147;?;?
0.5,69;145;22;18;24;147;?;?;?
0.51,182;11;56;3;22;?;?;?;?
0.47,182;145;22;7;?;?;?;?;?
0.45,182;27;28;81;?;?;?;?;?
0.52,182;11;56;69;22;?;?;?;?
0.42,11;145;24;147;17;?;?;?;?
0.67,11;5;145;18;24;?;?;?;?
0.56,11;29;25;17;22;?;?;?;?
0.5,182;56;12;?;?;?;?;?;?
0.42,182;11;69;5;170;?;?;?;?
0.53,29;3;170;24;147;?;?;?;?
0.42,29;25;63;5;?;?;?;?;?
0.82,11;57;170;?;?;?;?;?;?
0.53,182;69;145;22;18;147;?;?;?
0.52,182;11;56;170;?;?;?;?;?
0.48,11;69;145;26;81;?;?;?;?
0.49,182;56;69;3;145;18;?;?;?
0.41,182;56;69;57;5;22;170;?;?
0.47,11;25;22;7;?;?;?;?;?
0.44,182;29;69;57;?;?;?;?;?
0.57,11;5;3;170;?;?;?;?;?
0.63,56;69;22;24;147;?;?;?;?
0.44,11;69;22;170;24;7;?;?;?
0.49,69;5;22;18;?;?;?;?;?
0.64,182;22;170;24;?;?;?;?;?
0.61,11;29;22;170;24;?;?;?;?
0.4,29;25;145;18;147;?;?;?;?
0.42,182;29;57;5;145;18;170;?;?
0.4,56;5;12;26;?;?;?;?;?
0.63,182;5;145;22;24;?;?;?;?
0.59,56;63;22;147;?;?;?;?;?
0.52,182;11;29;22;170;?;?;?;?
0.67,11;56;57;3;?;?;?;?;?
0.4,5;145;22;18;7;?;?;?;?
0.54,29;5;145;18;170;24;?;?;?
0.43,182;11;56;5;145;18;147;?;?
0.44,182;25;3;170;?;?;?;?;?
0.5,182;56;3;145;22;18;?;?;?
0.43,182;25;17;22;24;147;?;?;?
0.43,29;5;22;7;?;?;?;?;?
0.43,17;3;22;170;?;?;?;?;?
0.5,182;56;69;57;22;170;?;?;?
0.42,14;14;22;?;?;?;?;?;?
0.41,182;56;25;22;18;24;?;?;?
0.42,14;14;63;?;?;?;?;?;?
0.56,57;3;18;24;?;?;?;?;?
0.45,182;56;17;22;18;170;?;?;?
0.42,56;57;3;22;18;170;147;?;?
0.73,11;5;145;24;?;?;?;?;?
0.5,182;69;3;18;170;147;?;?;?
0.68,11;3;22;24;?;?;?;?;?
0.6,11;56;145;170;24;?;?;?;?
0.44,182;63;12;81;?;?;?;?;?
0.57,11;56;3;17;?;?;?;?;?
0.46,69;24;147;7;?;?;?;?;?
0.4,29;25;63;22;170;7;?;?;?
0.58,56;57;3;18;147;?;?;?;?
0.43,69;145;24;147;17;?;?;?;?
0.49,182;56;145;22;18;170;147;?;?
0.51,11;57;88;?;?;?;?;?;?
0.48,11;5;145;170;147;7;?;?;?
0.4,28;81;24;?;?;?;?;?;?
0.48,11;57;5;145;170;24;?;?;?
0.42,11;56;145;22;170;17;?;?;?
0.51,5;88;81;?;?;?;?;?;?
0.44,182;11;57;3;18;170;?;?;?
0.45,182;29;69;5;22;?;?;?;?
0.47,11;29;27;?;?;?;?;?;?
0.4,29;63;3;170;147;?;?;?;?
0.51,145;18;7;?;?;?;?;?;?
0.49,18;170;7;?;?;?;?;?;?
0.48,182;69;5;145;147;?;?;?;?
0.53,11;29;5;145;22;147;?;?;?
0.41,11;25;63;81;?;?;?;?;?
0.43,56;27;26;?;?;?;?;?;?
0.7,56;25;170;?;?;?;?;?;?
0.48,182;57;3;18;170;24;?;?;?
0.46,182;56;22;18;24;147;?;?;?
0.43,56;25;88;?;?;?;?;?;?
0.42,182;29;25;63;18;170;24;147;?
0.41,11;29;145;28;?;?;?;?;?
0.44,11;29;63;5;145;?;?;?;?
0.41,11;3;18;170;7;143;?;?;?
0.7,11;57;18;147;?;?;?;?;?
0.42,11;25;18;24;7;?;?;?;?
0.43,11;69;145;22;170;143;?;?;?
0.57,182;145;22;18;170;?;?;?;?
0.68,29;25;63;170;?;?;?;?;?
0.56,182;56;69;57;?;?;?;?;?
0.45,182;56;145;24;7;?;?;?;?
0.64,11;56;5;145;24;?;?;?;?
0.45,11;56;69;170;7;?;?;?;?
0.5,29;57;22;24;147;?;?;?;?
0.41,56;22;24;7;143;?;?;?;?
0.46,182;57;145;12;?;?;?;?;?
0.45,56;69;145;18;147;17;?;?;?
0.41,5;18;24;143;?;?;?;?;?
0.42,11;69;145;22;24;17;?;?;?
0.65,56;69;145;17;?;?;?;?;?
0.41,56;17;81;?;?;?;?;?;?
0.41,11;29;25;26;81;?;?;?;?
0.53,29;63;145;?;?;?;?;?;?
0.59,11;56;5;145;22;24;?;?;?
0.47,18;170;147;7;?;?;?;?;?
0.49,11;57;145;22;18;170;147;?;?
0.43,11;3;27;94;?;?;?;?;?
0.4,182;56;5;145;18;143;?;?;?
0.54,29;3;22;24;147;?;?;?;?
0.42,11;29;18;170;17;?;?;?;?
0.47,57;5;18;24;147;?;?;?;?
0.67,182;69;22;147;?;?;?;?;?
0.57,182;56;17;18;170;?;?;?;?
0.42,56;145;18;170;7;143;?;?;?
0.42,57;28;26;?;?;?;?;?;?
0.51,11;56;57;18;170;24;147;?;?
0.52,182;29;25;63;18;147;?;?;?
0.47,182;25;22;18;170;147;?;?;?
0.48,11;56;57;22;18;24;?;?;?
0.48,182;11;29;17;18;?;?;?;?
0.53,182;11;145;24;?;?;?;?;?
0.52,11;69;145;22;18;170;147;?;?
0.62,182;56;17;22;?;?;?;?;?
0.46,182;63;22;18;170;147;?;?;?
0.5,145;24;7;?;?;?;?;?;?
0.41,69;57;3;22;170;147;?;?;?
0.68,182;29;170;147;?;?;?;?;?
0.4,11;56;29;25;63;18;?;?;?
0.42,12;81;22;?;?;?;?;?;?
0.44,11;56;29;145;?;?;?;?;?
0.43,182;29;3;26;?;?;?;?;?
0.65,29;63;170;24;?;?;?;?;?
0.4,69;57;5;24;?;?;?;?;?
0.54,69;3;170;24;?;?;?;?;?
0.53,29;3;22;18;170;?;?;?;?
0.48,11;69;5;145;18;24;?;?;?
0.4,182;28;22;?;?;?;?;?;?
0.5,11;3;12;81;?;?;?;?;?
0.51,182;56;5;145;22;18;147;?;?
0.44,56;69;145;22;147;143;?;?;?
0.46,182;11;56;3;145;?;?;?;?
0.43,11;56;69;147;7;?;?;?;?
0.41,56;25;24;7;?;?;?;?;?
0.55,182;56;3;22;170;24;147;?;?
0.41,29;25;145;170;147;?;?;?;?
0.54,182;5;3;22;?;?;?;?;?
0.83,29;18;170;?;?;?;?;?;?
0.49,11;25;63;18;170;24;?;?;?
0.63,29;17;18;24;?;?;?;?;?
0.41,11;18;170;24;17;?;?;?;?
0.44,29;145;18;7;?;?;?;?;?
0.42,29;57;3;22;170;24;?;?;?
0.45,69;18;170;17;?;?;?;?;?
0.4,182;11;69;22;18;147;?;?;?
0.65,22;24;147;?;?;?;?;?;?
0.4,11;17;63;?;?;?;?;?;?
0.45,56;69;57;22;170;24;?;?;?
0.41,56;69;5;145;22;18;147;?;?
0.55,69;3;18;24;?;?;?;?;?
0.43,182;11;56;22;24;?;?;?;?
0.66,182;56;145;147;?;?;?;?;?
0.44,56;57;18;147;143;?;?;?;?
0.43,29;5;18;7;?;?;?;?;?
0.41,11;145;22;24;143;?;?;?;?
0.46,11;57;5;18;170;24;?;?;?
0.53,11;29;3;145;22;?;?;?;?
0.61,11;29;25;63;22;?;?;?;?
0.41,56;69;3;28;81;?;?;?;?
0.7,56;22;24;?;?;?;?;?;?
0.69,56;57;5;145;?;?;?;?;?
0.5,56;57;3;22;24;147;?;?;?
0.54,29;63;22;18;147;?;?;?;?
0.41,182;56;69;3;145;147;?;?;?
0.41,63;57;18;?;?;?;?;?;?
0.48,25;147;7;?;?;?;?;?;?
0.79,5;145;18;170;?;?;?;?;?
0.69,57;18;170;147;?;?;?;?;?
0.55,182;56;25;63;18;?;?;?;?
0.45,5;145;22;147;17;?;?;?;?
0.43,11;3;22;147;143;?;?;?;?
0.41,3;28;26;?;?;?;?;?;?
0.5,182;29;57;145;22;147;?;?;?
0.44,5;27;94;?;?;?;?;?;?
0.53,11;145;26;?;?;?;?;?;?
0.45,182;56;24;7;?;?;?;?;?
0.4,57;3;22;18;170;24;?;?;?
0.41,17;18;147;17;?;?;?;?;?
0.78,11;63;18;?;?;?;?;?;?
0.56,56;25;22;18;?;?;?;?;?
0.57,182;5;170;24;147;?;?;?;?
0.43,182;56;57;145;22;18;24;147;?
0.47,182;3;22;7;?;?;?;?;?
0.41,29;63;18;170;24;7;?;?;?
0.56,182;11;25;18;?;?;?;?;?
0.43,11;56;69;57;147;?;?;?;?
0.43,182;29;69;5;145;22;170;?;?
0.54,11;56;69;5;145;22;?;?;?
0.73,69;145;147;?;?;?;?;?;?
0.41,182;56;69;147;17;?;?;?;?
0.46,29;57;3;170;147;?;?;?;?
0.59,182;57;3;18;170;?;?;?;?
0.44,182;56;69;170;17;?;?;?;?
0.7,56;5;22;170;147;?;?;?;?
0.59,56;69;3;24;?;?;?;?;?
0.42,11;27;94;18;?;?;?;?;?
0.81,11;69;22;170;?;?;?;?;?
0.42,11;25;22;24;7;?;?;?;?
0.52,182;29;3;145;18;170;?;?;?
0.47,11;29;69;22;24;?;?;?;?
0.41,11;56;5;94;81;?;?;?;?
0.76,11;56;17;?;?;?;?;?;?
0.44,56;27;28;81;?;?;?;?;?
0.47,11;145;94;81;?;?;?;?;?
0.4,182;57;145;22;18;170;24;147;?
0.52,182;11;56;145;22;?;?;?;?
0.72,11;29;63;22;?;?;?;?;?
0.68,11;29;24;?;?;?;?;?;?
0.41,29;28;12;81;?;?;?;?;?
0.53,29;69;145;170;24;?;?;?;?
0.4,56;69;145;12;26;?;?;?;?
0.42,11;94;22;170;?;?;?;?;?
0.4,56;57;145;18;24;147;7;?;?
0.56,11;3;145;18;170;147;?;?;?
0.41,11;170;147;17;143;?;?;?;?
0.62,182;3;22;170;24;?;?;?;?
0.49,56;57;18;147;7;?;?;?;?
0.44,57;22;147;143;?;?;?;?;?
0.46,182;3;22;18;170;24;?;?;?
0.5,182;56;88;?;?;?;?;?;?
0.64,182;56;5;145;22;147;?;?;?
0.41,11;145;18;147;17;143;?;?;?
0.56,11;56;18;24;147;?;?;?;?
0.49,11;69;12;81;?;?;?;?;?
0.4,57;145;22;170;24;17;?;?;?
0.76,182;56;69;145;170;?;?;?;?
0.47,69;3;145;24;?;?;?;?;?
0.66,11;69;170;24;?;?;?;?;?
0.44,182;56;57;145;18;7;?;?;?
0.42,11;5;145;22;147;7;143;?;?
0.45,11;5;18;170;147;7;?;?;?
0.66,182;56;69;145;18;147;?;?;?
0.49,182;56;57;22;18;24;?;?;?
0.47,25;3;22;170;?;?;?;?;?
0.64,182;29;5;145;22;170;?;?;?
0.43,56;145;147;7;143;?;?;?;?
0.4,56;25;22;147;7;?;?;?;?
0.45,182;11;145;18;24;147;?;?;?
0.51,182;29;12;?;?;?;?;?;?
0.45,11;29;5;145;22;18;170;?;?
0.44,56;5;170;143;?;?;?;?;?
0.63,11;56;69;145;22;170;147;?;?
0.48,182;56;57;5;145;170;147;?;?
0.76,11;56;145;18;?;?;?;?;?
0.42,182;57;3;145;22;147;?;?;?
0.46,11;69;145;22;170;17;?;?;?
0.42,182;11;56;57;145;18;147;?;?
0.4,182;29;18;24;17;?;?;?;?
0.55,182;11;69;18;170;?;?;?;?
0.46,29;25;18;147;7;?;?;?;?
0.41,182;56;29;5;145;18;?;?;?
0.5,69;22;18;24;147;?;?;?;?
0.53,29;69;5;145;?;?;?;?;?
0.62,11;56;5;145;18;147;?;?;?
0.46,11;5;145;143;?;?;?;?;?
0.43,63;22;170;24;7;?;?;?;?
0.49,182;5;28;?;?;?;?;?;?
0.48,11;57;147;7;?;?;?;?;?
0.43,5;145;28;88;?;?;?;?;?
0.48,3;18;170;7;?;?;?;?;?
0.48,182;69;5;145;170;147;?;?;?
0.5,11;29;3;22;18;?;?;?;?
0.45,63;5;145;22;170;?;?;?;?
0.44,56;24;7;143;?;?;?;?;?
0.55,182;57;3;24;?;?;?;?;?
0.42,182;11;56;57;145;22;170;147;?
0.41,56;69;24;147;143;?;?;?;?
0.49,57;170;147;7;?;?;?;?;?
0.48,11;56;69;3;22;24;?;?;?
0.41,69;18;147;17;143;?;?;?;?
0.61,182;25;18;24;?;?;?;?;?
0.44,182;69;22;170;17;?;?;?;?
0.67,182;5;18;147;?;?;?;?;?
0.66,11;69;18;170;147;?;?;?;?
0.53,69;5;18;147;?;?;?;?;?
0.43,182;29;57;145;170;24;147;?;?
0.46,182;5;22;18;24;147;?;?;?
0.42,3;27;94;81;?;?;?;?;?
0.53,11;29;18;170;24;147;?;?;?
0.47,18;147;17;?;?;?;?;?;?
0.46,69;18;143;?;?;?;?;?;?
0.42,71;5;145;?;?;?;?;?;?
0.72,182;56;145;18;170;?;?;?;?
0.49,182;56;57;5;22;147;?;?;?
0.69,182;29;69;?;?;?;?;?;?
0.44,11;57;17;143;?;?;?;?;?
0.4,56;57;18;147;17;143;?;?;?
0.43,11;5;3;18;170;24;?;?;?
0.44,182;11;69;145;18;170;24;?;?
0.46,11;56;3;26;?;?;?;?;?
0.42,182;5;145;18;170;147;7;?;?
0.6,182;56;17;22;170;?;?;?;?
0.45,29;69;3;18;147;?;?;?;?
0.48,11;57;145;7;?;?;?;?;?
0.44,69;145;22;147;143;?;?;?;?
0.43,29;63;17;18;?;?;?;?;?
0.63,56;5;145;17;?;?;?;?;?
0.41,11;69;3;145;170;24;?;?;?
0.49,56;170;17;?;?;?;?;?;?
0.4,182;27;94;18;?;?;?;?;?
0.41,56;57;145;27;94;?;?;?;?
0.63,182;25;63;170;?;?;?;?;?
0.83,11;56;145;?;?;?;?;?;?
0.58,182;56;57;145;22;170;24;?;?
0.44,29;18;147;7;143;?;?;?;?
0.59,11;69;5;22;170;?;?;?;?
0.47,56;24;17;?;?;?;?;?;?
0.43,11;69;5;22;170;24;147;?;?
0.57,11;29;25;24;147;?;?;?;?
0.61,29;5;18;147;?;?;?;?;?
0.44,69;145;22;170;7;143;?;?;?
0.44,29;25;7;143;?;?;?;?;?
0.45,182;11;25;22;24;?;?;?;?
0.62,11;57;5;18;?;?;?;?;?
0.42,11;56;57;145;22;18;170;24;?
0.45,11;57;5;18;24;147;?;?;?
0.41,25;170;147;7;143;?;?;?;?
0.45,69;57;5;145;22;?;?;?;?
0.49,29;63;12;?;?;?;?;?;?
0.45,182;57;170;147;7;?;?;?;?
0.41,29;69;3;145;22;170;?;?;?
0.45,11;56;57;3;145;18;170;?;?
0.71,11;5;170;147;?;?;?;?;?
0.62,29;57;145;22;170;?;?;?;?
0.54,182;56;63;22;170;147;?;?;?
0.47,11;69;57;18;147;?;?;?;?
0.42,182;69;57;145;147;?;?;?;?
0.4,29;5;3;22;24;?;?;?;?
0.56,182;11;3;18;170;?;?;?;?
0.62,182;56;57;145;22;170;147;?;?
0.55,56;17;18;24;?;?;?;?;?
0.67,3;145;18;170;?;?;?;?;?
0.53,182;29;25;22;170;24;147;?;?
0.45,57;18;7;143;?;?;?;?;?
0.41,182;56;69;22;18;170;24;147;?
0.4,11;56;145;170;24;7;?;?;?
0.58,5;3;22;170;?;?;?;?;?
0.47,11;56;17;22;18;?;?;?;?
0.48,29;63;22;170;7;?;?;?;?
0.48,182;56;29;25;170;?;?;?;?
0.45,63;17;143;?;?;?;?;?;?
0.44,69;57;5;145;22;170;?;?;?
0.46,182;22;147;7;?;?;?;?;?
0.56,182;29;3;22;170;147;?;?;?
0.64,182;11;5;145;?;?;?;?;?
0.49,182;11;29;25;17;?;?;?;?
0.43,11;29;57;18;24;147;?;?;?
0.45,11;69;145;143;?;?;?;?;?
0.43,69;145;22;147;7;143;?;?;?
0.41,94;81;24;?;?;?;?;?;?
0.45,17;145;22;?;?;?;?;?;?
0.51,182;29;17;22;170;24;147;?;?
0.41,11;63;24;143;?;?;?;?;?
0.43,56;69;145;22;147;7;143;?;?
0.42,69;145;18;170;147;17;?;?;?
0.4,182;57;28;88;81;?;?;?;?
0.6,11;56;69;5;?;?;?;?;?
0.46,11;29;5;17;?;?;?;?;?
0.83,56;69;145;22;170;?;?;?;?
0.44,182;11;69;145;18;24;147;?;?
0.49,182;69;88;?;?;?;?;?;?
0.44,11;5;145;22;170;147;17;?;?
0.42,182;11;12;?;?;?;?;?;?
0.71,56;25;22;?;?;?;?;?;?
0.42,56;3;170;147;7;143;?;?;?
0.41,57;145;22;147;7;143;?;?;?
0.43,182;11;88;?;?;?;?;?;?
0.54,11;29;145;22;170;147;?;?;?
0.53,29;63;3;?;?;?;?;?;?
0.49,11;22;170;147;7;?;?;?;?
0.44,5;170;147;143;?;?;?;?;?
0.7,11;69;145;22;147;?;?;?;?
0.46,5;7;143;?;?;?;?;?;?
0.47,182;5;88;81;?;?;?;?;?
0.45,11;56;69;57;145;22;170;?;?
0.43,14;71;17;?;?;?;?;?;?
0.46,56;5;3;22;24;?;?;?;?
0.41,11;170;24;7;143;?;?;?;?
0.45,56;57;5;145;22;18;170;?;?
0.77,182;69;22;170;?;?;?;?;?
0.52,182;56;3;22;18;147;?;?;?
0.61,182;11;57;145;?;?;?;?;?
0.6,3;145;22;147;?;?;?;?;?
0.49,182;56;57;3;22;18;?;?;?
0.62,182;56;17;18;?;?;?;?;?
0.41,182;56;57;18;147;17;?;?;?
0.41,182;56;69;5;22;18;170;?;?
0.43,56;3;27;81;?;?;?;?;?
0.4,69;18;170;147;7;143;?;?;?
0.41,56;29;25;17;170;?;?;?;?
0.62,11;29;25;147;?;?;?;?;?
0.4,11;57;145;170;147;143;?;?;?
0.4,3;22;170;24;143;?;?;?;?
0.62,11;25;24;147;?;?;?;?;?
0.46,63;69;145;?;?;?;?;?;?
0.49,182;56;145;26;?;?;?;?;?
0.49,3;147;7;?;?;?;?;?;?
0.58,182;29;25;22;170;24;?;?;?
0.45,56;69;5;170;24;147;?;?;?
0.49,57;3;22;170;24;147;?;?;?
0.6,182;29;63;22;24;?;?;?;?
0.41,182;11;56;145;170;24;?;?;?
0.56,182;56;69;5;170;?;?;?;?
0.42,56;29;22;170;24;147;?;?;?
0.49,56;69;147;7;?;?;?;?;?
0.48,5;3;22;18;?;?;?;?;?
0.47,11;29;57;145;22;170;147;?;?
0.49,182;56;57;3;22;170;24;?;?
0.56,182;29;5;145;18;147;?;?;?
0.59,57;145;170;24;147;?;?;?;?
0.46,182;57;5;145;170;24;?;?;?
0.43,11;56;5;3;22;147;?;?;?
0.49,182;11;145;18;170;147;?;?;?
0.44,29;22;24;17;?;?;?;?;?
0.44,56;5;22;18;170;24;147;?;?
0.41,182;56;69;18;7;143;?;?;?
0.56,69;57;22;?;?;?;?;?;?
0.42,182;24;143;?;?;?;?;?;?
0.5,56;22;18;24;147;?;?;?;?
0.42,29;25;22;170;143;?;?;?;?
0.54,182;11;56;5;145;?;?;?;?
0.43,11;69;5;145;22;170;24;147;?
0.53,56;69;5;170;147;?;?;?;?
0.42,5;145;22;170;24;17;?;?;?
0.53,69;145;81;?;?;?;?;?;?
0.51,69;145;28;81;?;?;?;?;?
0.56,182;56;145;170;24;147;?;?;?
0.43,56;145;22;147;7;143;?;?;?
0.42,182;56;145;24;17;?;?;?;?
0.43,56;5;145;22;170;143;?;?;?
0.42,182;29;17;170;7;?;?;?;?
0.41,182;145;22;7;143;?;?;?;?
0.73,56;69;18;147;?;?;?;?;?
0.43,182;63;3;170;?;?;?;?;?
0.42,56;69;5;22;18;147;?;?;?
0.41,11;57;22;170;147;7;143;?;?
0.45,11;56;57;145;22;18;170;147;?
0.48,145;18;170;7;?;?;?;?;?
0.52,182;11;56;57;18;?;?;?;?
0.59,29;69;24;?;?;?;?;?;?
0.42,182;11;56;25;170;?;?;?;?
0.43,56;170;17;143;?;?;?;?;?
0.4,56;88;26;?;?;?;?;?;?
0.4,182;11;57;3;170;147;?;?;?
0.43,145;27;94;?;?;?;?;?;?
0.66,11;69;3;22;?;?;?;?;?
0.49,25;170;7;?;?;?;?;?;?
0.61,11;69;18;24;147;?;?;?;?
0.63,69;3;18;170;?;?;?;?;?
0.44,69;27;81;?;?;?;?;?;?
0.59,182;29;57;145;22;?;?;?;?
0.44,69;145;18;147;143;?;?;?;?
0.42,182;29;57;3;170;147;?;?;?
0.44,11;57;7;143;?;?;?;?;?
0.63,11;29;145;22;170;?;?;?;?
0.43,11;56;3;145;22;170;24;147;?
0.4,182;11;56;5;145;24;147;?;?
0.48,182;69;5;22;170;147;?;?;?
0.49,56;3;22;170;7;?;?;?;?
0.41,182;56;3;170;147;17;?;?;?
0.62,56;69;5;145;22;?;?;?;?
0.59,182;56;3;145;18;170;?;?;?
0.41,18;170;24;17;?;?;?;?;?
0.41,182;11;56;3;170;24;?;?;?
0.44,29;17;22;170;147;7;?;?;?
0.84,56;145;22;170;?;?;?;?;?
